Country code,Country name,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970,1969,1968,1967,1966,1965,1964,1963,1962,1961,1960,1959,1958,1957,1956,1955,1954,1953,1952,1951,1950
NER,NIGER,55.637,,,,,52.406,,,,,48.94,,,,,45.455,,,,,42.711,,,,,40.769,,,,,38.165,,,,,36.75,,,,,36.031,,,,,35.749,,,,,35.302,,,,,34.971
NGA,NIGERIA,50.182,,,,,47.333,,,,,46.324,,,,,46.094,,,,,46.174,,,,,46.246,,,,,44.507,,,,,42.247,,,,,40.188,,,,,38.347,,,,,36.007,,,,,34.012
NIC,NICARAGUA,72.93,,,,,70.861,,,,,68.444,,,,,66.073,,,,,62.159,,,,,59.452,,,,,57.608,,,,,55.255,,,,,51.959,,,,,48.654,,,,,45.428,,,,,42.287
NLD,NETHERLANDS,80.186,,,,,78.677,,,,,77.848,,,,,77.262,,,,,76.724,,,,,76.134,,,,,75.172,,,,,74.108,,,,,73.637,,,,,73.463,,,,,72.942,,,,,71.93
NOR,NORWAY,80.599,,,,,79.219,,,,,78.222,,,,,77.09,,,,,75.973,,,,,75.912,,,,,75.193,,,,,74.362,,,,,73.901,,,,,73.479,,,,,73.491,,,,,72.656
NPL,NEPAL,65.945,,,,,63.461,,,,,60.491,,,,,57.013,,,,,53.065,,,,,49.36,,,,,46.117,,,,,43.486,,,,,41.471,,,,,39.47,,,,,37.443,,,,,35.408
NZL,NEW ZEALAND,80.226,,,,,78.999,,,,,77.433,,,,,76.275,,,,,74.329,,,,,73.7,,,,,72.567,,,,,71.683,,,,,71.274,,,,,71.199,,,,,70.642,,,,,69.681
OMN,OMAN,74.936,,,,,73.257,,,,,70.906,,,,,68.508,,,,,65.642,,,,,61.925,,,,,57.378,,,,,52.257,,,,,48.554,,,,,44.71,,,,,40.534,,,,,36.054
PAK,PAKISTAN,65.679,,,,,64.537,,,,,63.146,,,,,61.867,,,,,60.365,,,,,58.747,,,,,57.166,,,,,54.686,,,,,52.108,,,,,48.616,,,,,43.892,,,,,38.403
PAN,PANAMA,76.402,,,,,75.559,,,,,74.599,,,,,73.559,,,,,72.385,,,,,71.003,,,,,69.22,,,,,66.728,,,,,64.345,,,,,62.141,,,,,59.496,,,,,56.801
PER,PERU,73.124,,,,,71.596,,,,,69.265,,,,,66.747,,,,,64.286,,,,,61.544,,,,,58.532,,,,,55.517,,,,,51.488,,,,,49.116,,,,,46.277,,,,,43.903
PHL,PHILIPPINES,67.803,,,,,67.131,,,,,66.397,,,,,65.589,,,,,64.697,,,,,62.874,,,,,61.664,,,,,61.408,,,,,60.078,,,,,58.619,,,,,57.084,,,,,55.43
PNG,PAPUA NEW GUINEA,61.505,,,,,59.602,,,,,57.959,,,,,56.53,,,,,54.755,,,,,54.348,,,,,50.776,,,,,47.68,,,,,44.179,,,,,39.938,,,,,37.179,,,,,34.677
POL,POLAND,75.468,,,,,74.535,,,,,72.761,,,,,71.132,,,,,70.962,,,,,70.982,,,,,70.654,,,,,70.566,,,,,69.798,,,,,68.269,,,,,65.893,,,,,61.439
PRI,PUERTO RICO,77.851,,,,,76.784,,,,,74.885,,,,,73.837,,,,,74.584,,,,,73.919,,,,,73.534,,,,,72.356,,,,,70.734,,,,,69.119,,,,,67.907,,,,,63.528
PRK,"KOREA, D.P.R.O.",68.441,,,,,68.061,,,,,63.497,,,,,70.03,,,,,68.592,,,,,67.058,,,,,65.034,,,,,61.734,,,,,57.241,,,,,51.631,,,,,49.877,,,,,37.589
PRT,PORTUGAL,78.699,,,,,77.317,,,,,75.844,,,,,74.679,,,,,73.842,,,,,72.33,,,,,70.106,,,,,68.132,,,,,66.151,,,,,64.058,,,,,61.841,,,,,59.74
PRY,PARAGUAY,71.752,,,,,70.756,,,,,69.4,,,,,68.495,,,,,67.595,,,,,67.067,,,,,66.513,,,,,65.927,,,,,65.045,,,,,64.47,,,,,63.294,,,,,62.727
PSE,STATE OF PALESTINE,72.167,,,,,71.342,,,,,70.404,,,,,68.855,,,,,67.111,,,,,64.396,,,,,60.981,,,,,57.435,,,,,54.073,,,,,50.735,,,,,48.198,,,,,46.564
PYF,FRENCH POLYNESIA,75.006,,,,,73.165,,,,,71.438,,,,,69.459,,,,,67.972,,,,,66.276,,,,,62.832,,,,,61.044,,,,,59.276,,,,,57.11,,,,,54.855,,,,,48.939
QAT,QATAR,77.629,,,,,76.992,,,,,76.353,,,,,75.629,,,,,74.721,,,,,73.48,,,,,71.825,,,,,69.755,,,,,66.678,,,,,62.977,,,,,59.202,,,,,55.243
REU,REUNION,78.201,,,,,76.827,,,,,75.276,,,,,73.58,,,,,71.738,,,,,69.636,,,,,67.283,,,,,64.588,,,,,61.376,,,,,57.72,,,,,53.436,,,,,47.864
ROU,ROMANIA,73.074,,,,,71.466,,,,,69.699,,,,,69.597,,,,,69.514,,,,,69.727,,,,,69.585,,,,,69.029,,,,,67.35,,,,,67.78,,,,,63.293,,,,,61.143
RUS,RUSSIA,67.166,,,,,64.968,,,,,65.722,,,,,66.6,,,,,69.145,,,,,67.482,,,,,67.581,,,,,68.319,,,,,68.474,,,,,67.884,,,,,64.797,,,,,58.518
RWA,RWANDA,59.84,,,,,50.139,,,,,43.779,,,,,23.077,,,,,45.741,,,,,49.281,,,,,45.786,,,,,44.585,,,,,44.126,,,,,43.017,,,,,41.505,,,,,40.017
SAU,SAUDI ARABIA,74.28,,,,,73.132,,,,,71.58,,,,,69.858,,,,,67.868,,,,,64.91,,,,,60.8,,,,,55.463,,,,,50.238,,,,,46.986,,,,,44.419,,,,,41.943
SDN,SUDAN,60.898,,,,,58.869,,,,,57.209,,,,,55.995,,,,,55.136,,,,,54.455,,,,,53.998,,,,,53.059,,,,,51.233,,,,,49.218,,,,,47.079,,,,,44.536
SEN,SENEGAL,62.228,,,,,58.929,,,,,57.238,,,,,57.585,,,,,56.046,,,,,51.268,,,,,46.495,,,,,40.913,,,,,38.416,,,,,38.621,,,,,37.49,,,,,35.472
SGP,SINGAPORE,81.209,,,,,79.195,,,,,77.671,,,,,76.97,,,,,74.93,,,,,72.895,,,,,71.031,,,,,69.098,,,,,67.241,,,,,66.434,,,,,64.047,,,,,60.228
SLB,SOLOMON ISLANDS,66.372,,,,,64.352,,,,,61.139,,,,,58.334,,,,,55.843,,,,,58.745,,,,,58.016,,,,,55.518,,,,,52.97,,,,,50.435,,,,,47.915,,,,,45.388
SLE,SIERRA LEONE,43.973,,,,,40.052,,,,,36.691,,,,,35.955,,,,,39.125,,,,,40.85,,,,,39.7,,,,,36.772,,,,,32.62,,,,,30.982,,,,,29.865,,,,,28.814
SLV,EL SALVADOR,71.284,,,,,70.238,,,,,69.156,,,,,68.026,,,,,63.063,,,,,56.938,,,,,57.03,,,,,56.997,,,,,55.601,,,,,53.027,,,,,49.3,,,,,45.062
SOM,SOMALIA,53.211,,,,,51.527,,,,,49.833,,,,,44.988,,,,,46.407,,,,,45.521,,,,,43.803,,,,,41.908,,,,,39.988,,,,,37.967,,,,,35.99,,,,,33.988
SRB,SERBIA,73.326,,,,,72.356,,,,,71.907,,,,,71.743,,,,,71.141,,,,,70.202,,,,,69.535,,,,,68.528,,,,,66.72,,,,,64.255,,,,,61.596,,,,,59.118
SSD,SOUTH SUDAN,52.123,,,,,50.188,,,,,48.171,,,,,45.327,,,,,41.81,,,,,39.453,,,,,38.675,,,,,36.704,,,,,34.845,,,,,32.685,,,,,30.542,,,,,27.875
STP,SAO TOME AND PRINCIPE,65.479,,,,,63.802,,,,,63.001,,,,,62.214,,,,,61.403,,,,,60.587,,,,,60.209,,,,,57.354,,,,,54.393,,,,,51.848,,,,,48.894,,,,,46.401
SUR,SURINAME,69.645,,,,,68.082,,,,,67.821,,,,,67.595,,,,,67.129,,,,,66.528,,,,,65.113,,,,,63.996,,,,,62.421,,,,,60.512,,,,,58.68,,,,,55.98
SVK,SLOVAKIA (SLOVAK REPUBLIC),74.686,,,,,73.833,,,,,72.756,,,,,71.605,,,,,70.961,,,,,70.622,,,,,70.472,,,,,70.072,,,,,70.328,,,,,70.634,,,,,68.743,,,,,64.45
SVN,SLOVENIA,78.612,,,,,76.667,,,,,75.269,,,,,73.739,,,,,72.687,,,,,71.229,,,,,70.979,,,,,69.818,,,,,69.191,,,,,69.152,,,,,67.886,,,,,65.607
SWE,SWEDEN,81.065,,,,,80.081,,,,,79.229,,,,,78.054,,,,,77.081,,,,,76.312,,,,,75.275,,,,,74.764,,,,,74.053,,,,,73.43,,,,,72.843,,,,,71.715
SWZ,SWAZILAND,47.353,,,,,45.767,,,,,52.775,,,,,59.047,,,,,58.506,,,,,55.969,,,,,52.595,,,,,49.611,,,,,46.688,,,,,45.049,,,,,43.46,,,,,41.421
SYC,SEYCHELLES,72.413,,,,,72.105,,,,,71.375,,,,,70.59,,,,,71.103,,,,,70.357,,,,,69.038,,,,,67.003,,,,,64.4,,,,,62.85,,,,,59.414,,,,,57.964
SYR,SYRIAN ARAB REPUBLIC,75.026,,,,,73.933,,,,,72.621,,,,,71.106,,,,,69.293,,,,,67.11,,,,,64.331,,,,,61.054,,,,,57.295,,,,,54.152,,,,,51.45,,,,,48.662
TCD,CHAD,48.677,,,,,47.009,,,,,46.625,,,,,46.341,,,,,46.301,,,,,45.33,,,,,43.98,,,,,42.517,,,,,40.148,,,,,38.706,,,,,37.366,,,,,36.061
TGO,TOGO,54.725,,,,,53.893,,,,,53.712,,,,,55.779,,,,,55.406,,,,,53.575,,,,,50.934,,,,,48.072,,,,,45.021,,,,,41.895,,,,,38.661,,,,,35.301
THA,THAILAND,73.303,,,,,71.463,,,,,70.625,,,,,70.441,,,,,69.823,,,,,65.59,,,,,63.021,,,,,60.728,,,,,58.382,,,,,56.591,,,,,53.83,,,,,51.583
TJK,TAJIKISTAN,66.346,,,,,64.441,,,,,62.89,,,,,62.177,,,,,63.662,,,,,62.817,,,,,61.895,,,,,60.84,,,,,59.256,,,,,57.183,,,,,55.116,,,,,53.042
TKM,TURKMENISTAN,64.655,,,,,64.216,,,,,63.574,,,,,62.686,,,,,62.828,,,,,61.763,,,,,60.219,,,,,59.17,,,,,57.609,,,,,55.513,,,,,53.409,,,,,51.286
TLS,EAST TIMOR,64.464,,,,,61.453,,,,,56.957,,,,,50.416,,,,,46.431,,,,,39.894,,,,,31.17,,,,,39.938,,,,,37.48,,,,,34.967,,,,,32.471,,,,,29.959
TON,TONGA,71.843,,,,,71.162,,,,,70.47,,,,,69.867,,,,,69.252,,,,,68.085,,,,,66.854,,,,,65.646,,,,,64.027,,,,,62.311,,,,,60.473,,,,,58.649
TTO,TRINIDAD AND TOBAGO,69.278,,,,,68.683,,,,,68.439,,,,,68.218,,,,,67.755,,,,,67.265,,,,,66.67,,,,,65.451,,,,,64.771,,,,,64.08,,,,,60.821,,,,,57.884
TUN,TUNISIA,74.56,,,,,73.716,,,,,72.401,,,,,70.28,,,,,67.142,,,,,64.252,,,,,59.364,,,,,54.069,,,,,48.311,,,,,43.706,,,,,40.699,,,,,38.78
TUR,TURKEY,73.377,,,,,71.374,,,,,68.495,,,,,65.496,,,,,63.045,,,,,60.217,,,,,57.048,,,,,53.759,,,,,50.78,,,,,47.215,,,,,43.67,,,,,41.008
TZA,"TANZANIA, UNITED REPUBLIC OF",56.595,,,,,51.532,,,,,49.324,,,,,49.673,,,,,51.218,,,,,50.82,,,,,49.949,,,,,47.704,,,,,45.828,,,,,44.306,,,,,43.025,,,,,41.249
UGA,UGANDA,55.171,,,,,50.527,,,,,46.45,,,,,46.475,,,,,48.683,,,,,49.422,,,,,49.333,,,,,49.144,,,,,48.116,,,,,45.391,,,,,42.602,,,,,39.996
UKR,UKRAINE,67.917,,,,,67.489,,,,,67.383,,,,,68.743,,,,,70.571,,,,,69.188,,,,,69.685,,,,,70.601,,,,,70.671,,,,,69.69,,,,,67.095,,,,,61.824
URY,URUGUAY,76.384,,,,,75.308,,,,,74.226,,,,,73.027,,,,,72.12,,,,,70.978,,,,,69.585,,,,,68.77,,,,,68.554,,,,,68.339,,,,,67.106,,,,,66.105
USA,UNITED STATES,78.125,,,,,77.146,,,,,76.422,,,,,75.641,,,,,74.866,,,,,74.328,,,,,73.164,,,,,71.266,,,,,70.33,,,,,70.076,,,,,69.648,,,,,68.58
UZB,UZBEKISTAN,67.585,,,,,67.188,,,,,66.796,,,,,66.234,,,,,67.331,,,,,66.231,,,,,64.705,,,,,63.665,,,,,62.104,,,,,60.015,,,,,57.902,,,,,55.763
VCT,SAINT VINCENT AND THE GRENADINES,71.852,,,,,70.718,,,,,70.628,,,,,70.506,,,,,69.614,,,,,68.426,,,,,66.694,,,,,65.864,,,,,63.97,,,,,60.809,,,,,55.118,,,,,51.081
VEN,VENEZUELA,73.746,,,,,72.766,,,,,72.146,,,,,71.496,,,,,70.505,,,,,68.722,,,,,67.626,,,,,66.008,,,,,63.711,,,,,60.959,,,,,58.054,,,,,55.184
VIR,VIRGIN ISLANDS (U.S.),78.916,,,,,78.118,,,,,76.93,,,,,75.472,,,,,73.942,,,,,72.173,,,,,70.662,,,,,68.724,,,,,66.664,,,,,64.553,,,,,62.719,,,,,59.242
VNM,VIET NAM,75.107,,,,,74.376,,,,,73.047,,,,,71.466,,,,,69.806,,,,,68.075,,,,,66.133,,,,,57.781,,,,,62.354,,,,,60.504,,,,,57.282,,,,,53.519
VUT,VANUATU,69.989,,,,,68.362,,,,,66.423,,,,,64.213,,,,,61.934,,,,,59.787,,,,,56.783,,,,,53.799,,,,,50.938,,,,,47.945,,,,,44.937,,,,,41.942
WSM,SAMOA,71.546,,,,,70.102,,,,,68.455,,,,,66.17,,,,,63.502,,,,,61.049,,,,,58.538,,,,,56.025,,,,,53.526,,,,,50.994,,,,,48.495,,,,,45.927
YEM,YEMEN,62.028,,,,,60.981,,,,,59.8,,,,,58.601,,,,,56.755,,,,,53.024,,,,,48.072,,,,,43.28,,,,,39.128,,,,,34.707,,,,,30.013,,,,,25.282
ZAF,SOUTH AFRICA,52.212,,,,,52.833,,,,,59.317,,,,,62.271,,,,,61.042,,,,,58.425,,,,,55.543,,,,,53.702,,,,,51.933,,,,,49.951,,,,,47.985,,,,,45.009
ZMB,ZAMBIA,50.943,,,,,43.944,,,,,40.93,,,,,42.098,,,,,46.041,,,,,50.134,,,,,51.388,,,,,50.161,,,,,47.829,,,,,46.079,,,,,44.124,,,,,42.07
ZWE,ZIMBABWE,47.326,,,,,43.074,,,,,46.946,,,,,55.99,,,,,60.915,,,,,60.671,,,,,57.832,,,,,55.773,,,,,54.129,,,,,52.483,,,,,50.585,,,,,48.539
