Country code,Country name,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970,1969,1968,1967,1966,1965,1964,1963,1962,1961,1960
AUT,AUSTRIA,4.27916445510925E11,4.11353246922265E11,4.30994697605215E11,3.93108515218569E11,3.97469805215973E11,4.30745412358882E11,3.85678397290038E11,3.35200116248802E11,3.13651818136597E11,2.99421504535211E11,2.60222121896163E11,2.11937888198758E11,1.94348545861298E11,1.94424083287267E11,2.14751651395696E11,2.16454201867497E11,2.11567933250648E11,2.36696126852093E11,2.39240753377917E11,2.03111070955307E11,1.90215071572223E11,1.94851615326822E11,1.73034177961108E11,1.66613578603413E11,1.33122828913157E11,1.33222445113117E11,1.23589029168481E11,9.85574583145561E10,6.92575152966214E10,6.7842926896362E10,7.20397579286043E10,7.10400096797612E10,7.06963884568861E10,8.18493937460115E10,7.38032938754503E10,6.19165166303421E10,5.14633252851553E10,4.29266702462223E10,4.0086829422454E10,3.52383686690224E10,2.95145126150819E10,2.20719685695577E10,1.78883136909351E10,1.53876686954221E10,1.34713347415813E10,1.23254816976437E10,1.14896824712034E10,1.08144807971072E10,9.92546265821539E9,9.10703274077774E9,8.31668690951263E9,7.70286474240645E9,7.26155476909295E9,6.54743500394828E9
AZE,AZERBAIJAN,6.9440407903123E10,6.31809181517312E10,6.1091863998987E10,4.94358412856609E10,4.07724064443892E10,4.35863084225901E10,2.7970800839063E10,1.83016917199394E10,1.15989403662495E10,7.97998790062639E9,6.8337974004819E9,5.85131626431407E9,5.37153492367437E9,4.98742359937899E9,4.53630241495085E9,4.43313425826923E9,3.95325119196989E9,3.11454894210649E9,3.03892568465042E9,3.31123940476759E9,3.97144660310278E9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDI,BURUNDI,2.71308667588371E9,2.46326249161073E9,2.33815206361248E9,2.01476441449579E9,1.72278153591448E9,1.60733428632675E9,1.35017830014846E9,1.26438065516539E9,1.09955438710035E9,8.87956197109355E8,7.66758030786371E8,8.11709072462127E8,8.64477157842917E8,8.84786065858218E8,7.96772713365746E8,8.85470806077641E8,9.60396267915425E8,8.5512549242182E8,9.88018268948342E8,9.13654989874259E8,9.28818579163089E8,1.06937968294264E9,1.15615355373995E9,1.11721176024058E9,1.09630042794028E9,1.05946792976958E9,1.10305114923924E9,1.18108084435491E9,1.13160410970254E9,9.74118285857489E8,1.07359548144164E9,1.00555555555556E9,9.66146666666667E8,9.21813333333333E8,7.72336666666667E8,5.95765555555556E8,5.37186666666667E8,4.37150144927536E8,4.12341587301587E8,3.36273015873016E8,2.95982555669407E8,2.35406857142857E8,2.43766857142857E8,2.35283428571429E8,1.78171428571429E8,1.6968E8,1.66971428571429E8,1.56048E8,1.57479111111111E8,2.5798600704E8,2.3027800064E8,2.1121200128E8,2.0081999872E8,1.9389200384E8
BEL,BELGIUM,5.19519126143172E11,5.0764402955745E11,5.33906436455492E11,4.93427310543778E11,4.83231657653406E11,5.29222621039867E11,4.77806709893757E11,4.14726966899408E11,3.90446948216684E11,3.75067329720065E11,3.24256997742664E11,2.62655373611895E11,2.41711498881432E11,2.434166206007E11,2.6557756232687E11,2.65955879084241E11,2.60137686062246E11,2.87129771986971E11,2.95295840175151E11,2.51688811188811E11,2.29191464552239E11,2.37118193224592E11,2.12658357944477E11,2.06642081120232E11,1.65067977067977E11,1.63629182665935E11,1.50644732576985E11,1.20650803684306E11,8.66495006454243E10,8.34712370846132E10,8.71242603550296E10,9.2079816351757E10,1.05207735767058E11,1.27305697337564E11,1.17057512383049E11,1.02364416549251E11,8.38513224535734E10,7.21783699059561E10,6.66418778106833E10,5.68620546810273E10,4.84552887600911E10,3.78266886628173E10,3.0307293808075E10,2.71768455022186E10,2.38982397778942E10,2.15538125293565E10,2.01518666206696E10,1.87959593684511E10,1.75016275593633E10,1.6056233835587E10,1.43575919763048E10,1.33758663293162E10,1.25263231623247E10,1.18076505314178E10
BEN,BENIN,8.24734195470002E9,7.49507295677764E9,7.2742773797335E9,6.50830516983479E9,6.55147991495969E9,6.62207502742798E9,5.50290886750219E9,4.67566826884451E9,4.34019501134959E9,4.01395806040628E9,3.51920494605587E9,2.78168851072869E9,2.48590037989094E9,2.34676234026998E9,2.47328013541001E9,2.44170285809623E9,2.23848158595673E9,2.31509521960261E9,2.12537147820186E9,1.56294265878854E9,2.23472547473371E9,1.63486711377845E9,1.95559821568876E9,1.9210326745874E9,1.46413796992047E9,1.59544608486705E9,1.53381222576243E9,1.31010202697457E9,1.02441278983292E9,1.02153399672945E9,1.0820482447125E9,1.26177863170427E9,1.28792022386581E9,1.40235191340893E9,1.18743100344056E9,9.29143477074428E8,7.49849781536896E8,6.98408261141673E8,6.75570201184729E8,5.56954838955247E8,5.04376074065261E8,4.08231846388539E8,3.31970375056287E8,3.31127729534817E8,3.28248233844519E8,3.24923119606757E8,3.05821945540024E8,3.02825235875124E8,2.89108671396601E8,2.69046301730889E8,2.53176507705588E8,2.35707445673689E8,2.34942177382791E8,2.25482255088682E8
BFA,BURKINA FASO,1.28795685374277E10,1.1621071473058E10,1.07375058007233E10,8.98624238352861E9,8.34268981199656E9,8.34765604888018E9,6.7536052872023E9,5.84230810986859E9,5.44213763334693E9,4.80784796382557E9,4.18005462144462E9,3.18679713659428E9,2.78842251259654E9,2.61264351252191E9,3.00939657163702E9,2.80210612156894E9,2.4454764939667E9,2.59345063516465E9,2.36947999813282E9,1.88102715683552E9,2.31840544478764E9,2.23227177181039E9,3.1258293196657E9,3.09395598841862E9,2.60368847885415E9,2.60294056670478E9,2.36103533647327E9,2.03090347320101E9,1.54679345078349E9,1.45493020428116E9,1.59019373074481E9,1.74418843801486E9,1.766035186953E9,1.92464008718309E9,1.73927180502591E9,1.46448379478835E9,1.11103710727305E9,9.6702554421336E8,9.27901103013398E8,7.48879669104787E8,6.74535601337167E8,5.77291786296422E8,4.81906550565013E8,4.58404330125096E8,4.7670032331835E8,4.58847463247976E8,4.49034466134067E8,4.32185731834789E8,4.19289066105609E8,4.13758334078149E8,3.97465446176438E8,3.88060967994456E8,3.53437393200117E8,3.34894683458193E8
BGD,BANGLADESH,1.62054150147686E11,1.44641652027753E11,1.38823234444331E11,1.24617096900553E11,1.10602682464565E11,9.86841131030462E10,8.47198378221836E10,7.58702352590828E10,6.33552845528455E10,5.95423815186003E10,5.47777547495682E10,4.97550931568866E10,4.86263343217198E10,4.88569071755118E10,4.72649334442596E10,4.5522855469163E10,4.36878383247968E10,4.18771622518465E10,3.90967654271526E10,3.48244651655341E10,3.40692334918721E10,3.24786200323814E10,3.16185147304478E10,3.07568475515199E10,2.74819873202683E10,2.62617301270477E10,2.43577447943875E10,2.15897996065503E10,2.19901538461538E10,2.02043376589294E10,1.76688661126166E10,1.84094E10,2.01048475667965E10,1.76086717548387E10,1.55561610241515E10,1.32557582346576E10,9.59025778064516E9,1.00713868148946E10,1.93874978309824E10,1.2469637525E10,8.08830293042034E9,,,,,,,,,,,,,
BGR,BULGARIA,5.2675796009772E10,5.08769900137967E10,5.32469958051902E10,4.71675921212942E10,4.84953643989479E10,5.0748304390098E10,4.03989520677349E10,3.27985711537228E10,2.9384093005527E10,2.62252609993016E10,2.14451643677498E10,1.66868115069812E10,1.4328710792941E10,1.30301305331372E10,1.34751238159847E10,1.43478072098889E10,1.0838930178908E10,9.71415633695927E9,1.26370949692947E10,9.51227758116634E9,1.06392776251019E10,1.02018075296132E10,9.8325809476478E9,1.90826484018265E10,2.11170323584438E10,2.2573124625921E10,2.81112069558854E10,2.01296644972354E10,1.74977914517688E10,1.73729521168725E10,1.68783274893975E10,1.96459381189393E10,1.98566695750984E10,1.97225339286327E10,,,,,,,,,,,,,,,,,,,,
BHR,BAHRAIN,,2.69195151012245E10,2.52797104224513E10,2.33403812806519E10,2.05387025393887E10,2.478747114331E10,2.14318997845687E10,1.81196308412458E10,1.55558424449184E10,1.25755012212081E10,1.05820183776429E10,9.10739715061998E9,8.65489531772584E9,8.83947174127043E9,6.35043454012759E9,6.0222346653932E9,6.1130323795289E9,6.07659595274936E9,5.7904260706102E9,5.32553209724498E9,5.00664902249633E9,4.78271301482854E9,4.80718110077273E9,3.54228744044028E9,3.34015977394476E9,3.17632998110103E9,3.0452127000157E9,2.73882988101422E9,3.36010700867033E9,3.75265987317555E9,3.57340437767596E9,3.54468097243713E9,3.42792556418399E9,2.94905828862722E9,,,,,,,,,,,,,,,,,,,,
BHS,BAHAMAS,8.21751E9,8.00067E9,7.74288E9,7.7025E9,7.6801E9,8.1873064E9,8.172315E9,7.840488E9,7.5762219E9,7.016413E9,6.8531173E9,6.8234957E9,6.3887507E9,6.2169523E9,5.9312721E9,5.3314524E9,4.7908939E9,4.4212756E9,3.8821585E9,3.6808319E9,3.4983723E9,3.5718483E9,3.4870052E9,3.5439579E9,3.4560679E9,2.9635604E9,2.6214938E9,2.3396915E9,2.0650867E9,1.7675473E9,1.6476288E9,1.6914241E9,1.6523865E9,1.4471954E9,1.4310924E9,1.2002828E9,1.0735328E9,8.960339E8,8.197887E8,6.621745E8,6.348482E8,5.591304E8,5.425906E8,5.09458795527107E8,4.65392165565346E8,3.91960791643196E8,3.43823535841093E8,2.99509809522252E8,2.64705887302809E8,2.34997305213555E8,2.09507456937538E8,1.87056696529968E8,1.67449143557244E8,1.49606181137254E8
BIH,BOSNIA AND HERZEGOWINA,1.8077732468943E10,1.70606740244383E10,1.84669867083659E10,1.71268655786551E10,1.79433731088856E10,1.94181686638706E10,1.59096340097971E10,1.29420678596626E10,1.1371764481465E10,1.05293121904762E10,8.90293658395845E9,7.15997584215592E9,6.28748729583091E9,6.09587885068299E9,5.41365201525054E9,4.92598141285561E9,3.44381653567789E9,2.56404538631148E9,1.6245729706017E9,1.09080246592509E9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLR,BELARUS,6.90006168319388E10,6.21450665890934E10,5.9052091337064E10,5.40583043199452E10,4.80949637407032E10,5.9975468164794E10,4.48647301125774E10,3.68471633081168E10,3.02655746534065E10,2.31670877177633E10,1.78505360345366E10,1.45663253929691E10,1.23040201438849E10,1.26901564851068E10,1.20964853286267E10,1.51291148283039E10,1.4043812417193E10,1.47260615384615E10,1.39216376032103E10,1.49027994184226E10,1.62879731004622E10,1.7022180272211E10,1.7813389815004E10,1.7361174903194E10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLZ,BELIZE,1.50630455E9,1.45370425E9,1.38895175E9,1.2586142E9,1.2463125E9,1.20344785E9,1.13158975E9,1.0921596E9,9.9977645E8,1.18328036983065E9,1.0846E9,1.00947640318105E9,9.5534075539675E8,8.9845E8,6.9095186576895E8,6.597724407248E8,6.3089812110575E8,6.174713333631E8,5.986317718577E8,5.5896021126315E8,5.3995965331005E8,5.012436784859E8,4.3392072646485E8,4.06249984E8,3.50649984E8,3.06E8,2.69449984E8,2.235E8,1.993E8,2.016E8,1.835E8,1.7435E8,1.91E8,1.928E8,1.465E8,1.295E8,1.1205E8,8.85201786150723E7,1.0580110831712E8,9.23976587574908E7,7.4233129051516E7,6.31249990593641E7,5.69512200089594E7,5.14970073113842E7,4.56287436875288E7,4.33532945272583E7,4.71724122418234E7,4.41958058168968E7,3.98601413222012E7,3.60246888913742E7,3.35884781551177E7,3.17021146990026E7,2.97560547640314E7,2.79312728670026E7
BMU,BERMUDA,,6.852915E9,6.727777E9,7.201484E9,7.344826E9,7.840342E9,7.815302E9,,,,,,,,,,,,2.033030016E9,1.869240064E9,1.822390016E9,1.681900032E9,1.648899968E9,1.609400064E9,1.510499968E9,1.450099968E9,1.343800064E9,1.243399936E9,1.1104E9,1.0514E9,9.39699968E8,8.28499968E8,7.94499968E8,6.54E8,5.386E8,5.07E8,4.763E8,4.116E8,3.676E8,3.331E8,2.872E8,2.508E8,2.249E8,1.984E8,1.76E8,1.6E8,1.65228402015269E8,1.43273828700245E8,1.21922761393938E8,1.14566649594906E8,1.02666651368143E8,1.00216651733222E8,9.51999858140967E7,9.00666532456895E7
BOL,BOLIVIA,2.86933429811867E10,2.54058321895835E10,2.27877972466263E10,1.87855283356401E10,1.66661840719111E10,1.61379472874371E10,1.26307427216826E10,1.10546016394715E10,9.17284003459816E9,8.3887130250454E9,7.78062809690673E9,7.70072621617852E9,7.93034139866484E9,8.17239012402281E9,8.08897861815839E9,8.33531333304659E9,7.72953378553783E9,7.23265208104662E9,6.49396455084431E9,5.79341899699601E9,5.53010345222129E9,5.45386440782255E9,5.10075938876337E9,4.62648262020708E9,4.46669367532545E9,4.33759998638437E9,4.08915395284327E9,3.65049221003559E9,4.9483102250079E9,5.74026259857585E9,5.24699995855459E9,5.21266485827596E9,6.29823670880914E9,4.54170056280587E9,4.52222396377057E9,3.88294179410295E9,3.3460076011994E9,2.8570583958021E9,2.51319191404298E9,2.19082491254373E9,1.31774402298851E9,1.31304252726589E9,1.14837173400673E9,1.05742349326599E9,,,,,,,,,,
BRA,BRAZIL,2.20322471493464E12,2.21354615739081E12,2.42998923959828E12,2.1043980218281E12,1.58813944183255E12,1.61436906969135E12,1.33867495249345E12,1.06199402573529E12,8.56883319638455E11,6.4376717948718E11,5.34548586285343E11,4.86500392370944E11,5.34237309752572E11,6.26888767422793E11,5.68068241994828E11,8.25524069875754E11,8.55025619856177E11,8.27516902795742E11,7.57886559466525E11,5.37119760675739E11,4.27629234952655E11,3.83198932423375E11,3.98209458783784E11,4.496718E11,4.48509E11,3.17177371865753E11,2.82955492984359E11,2.56173867061645E11,2.1106386036672E11,1.97144720543593E11,1.91446471082769E11,2.67229261490648E11,2.52659071916411E11,2.27299903223377E11,2.18945212517228E11,1.96080790934971E11,1.7325341355641E11,1.50357935657175E11,1.22016649129566E11,1.04325590442932E11,7.83808079171234E10,5.80753472556903E10,4.8684157342275E10,4.17285669376666E10,3.67837209962769E10,3.30657044560367E10,2.95591632763497E10,2.58239779872175E10,2.1790035102382E10,2.12118922599904E10,2.30214772922093E10,1.99262938390163E10,1.5236854859469E10,1.51655699125199E10
BRB,BARBADOS,,4.09385E9,4.2419E9,4.32185E9,4.4026E9,4.2956E9,4.3255E9,4.0577E9,3.7165E9,3.39285E9,3.13725E9,3.04965E9,3.00275E9,3.02435E9,2.92626646720414E9,2.80669206776099E9,2.48848992371269E9,2.34191806111045E9,2.20350012844944E9,2.10585184549462E9,2.00651311364954E9,1.9226E9,1.96778194642866E9,1.9779246397702E9,1.66877143283371E9,1.49515232434693E9,1.40431554012803E9,1.27221188353266E9,1.18942968654563E9,1.13384371768698E9,1.03544963254694E9,9.86824399229776E8,9.46949724873939E8,8.36871638847017E8,6.68870834696411E8,5.54566642353956E8,4.93272903839031E8,4.38067689938279E8,4.00871220833823E8,3.42976815593122E8,2.83074720822276E8,2.31405812521448E8,2.03605245087997E8,1.808E8,1.5435E8,1.376E8,1.38542082050776E8,1.24658020026693E8,1.16608040258942E8,1.09083059168518E8,1.09549724662287E8,9.75330881977333E7,9.36247646874175E7,8.79081123887465E7
BRN,BRUNEI DARUSSALAM,,,,,1.07844662862643E10,1.44475990685859E10,1.23100942472298E10,1.14707030020769E10,9.53140282984859E9,7.87233319725476E9,6.55733306738606E9,5.84332910197699E9,5.60109058436122E9,6.00115331786543E9,4.6E9,4.05114722753346E9,5.19733297413793E9,5.11560283687943E9,4.73402003668689E9,4.08733795993191E9,4.10570615175145E9,4.18354818907305E9,3.70166705255846E9,3.52055172413793E9,2.98546798954007E9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTN,BHUTAN,1.66533555867285E9,1.68158137028138E9,1.70630269656421E9,1.49741952414276E9,1.21418522351891E9,1.22567225925075E9,1.18013475700449E9,8.94116660781284E8,8.07300290249433E8,6.86705538393645E8,6.08230914555603E8,5.29007247479942E8,4.76123551599915E8,4.38662463284379E8,3.47438039944264E8,3.20648737275812E8,3.34543404020931E8,2.81235989274626E8,2.65813253160654E8,2.50591173095314E8,2.11156264348967E8,2.22476458333333E8,2.28445136323659E8,2.81163632210166E8,2.62875335797905E8,2.57605833333333E8,2.21839861111111E8,1.65499436954798E8,1.37641915925627E8,1.35127667253521E8,1.20427524752475E8,1.14938562367865E8,1.15248452655889E8,1.10208002544529E8,,,,,,,,,,,,,,,,,,,,
BWA,BOTSWANA,1.46785280357143E10,1.45604639017737E10,1.52526602536254E10,1.31972741254707E10,9.86880422154899E9,1.04810852774117E10,1.0200899245454E10,9.35402176988051E9,9.09564101555939E9,7.99790058840588E9,6.79582582942149E9,4.74066764702431E9,5.35251658128785E9,5.4361443452492E9,5.22200200031345E9,4.91005367131977E9,4.8754475940587E9,4.594674255217E9,4.69817057307147E9,4.03490508966852E9,4.4537613012941E9,4.25884890210809E9,4.00574969454232E9,3.68480295481553E9,2.81725639542026E9,2.46802518337241E9,1.7291258526581E9,1.28207300054431E9,1.0183348810841E9,1.1267560438211E9,1.1325742937137E9,1.04369319107804E9,1.11133906989402E9,1.0140564199737E9,8.19870595111537E8,5.90407375160033E8,4.5162495961005E8,3.72025093434102E8,3.55168715375176E8,3.0942368158934E8,2.44407435051747E8,1.65245415027444E8,1.30413448128908E8,1.00670110184802E8,8.25143263702179E7,7.03628029864086E7,6.22690519711807E7,5.69748172658751E7,5.14424547267557E7,4.67565113024832E7,4.28144955362023E7,3.997960959701E7,3.69493488455885E7,3.42052484511619E7
CAF,CENTRAL AFRICAN REPUBLIC,1.53708645474792E9,2.16863105238071E9,2.19043700984881E9,1.98147465845404E9,1.96060951776612E9,1.96248769377198E9,1.68743151693726E9,1.46224939437766E9,1.34007942386551E9,1.25626549818647E9,1.13696698996821E9,9.82309380098008E8,9.24010104219604E8,9.01436116294056E8,9.91334169433703E8,9.48607887427819E8,9.22003115654477E8,9.86712772791919E8,1.09439267642094E9,8.3037802743279E8,1.26006403075108E9,1.39642778303692E9,1.36125654417124E9,1.41827350065785E9,1.20829677473578E9,1.23740188741533E9,1.17688165826288E9,1.1098650472169E9,8.5754986873314E8,6.28157007412868E8,6.47990861708655E8,7.41049399032475E8,6.98104905224898E8,7.99613519321296E8,6.95364763284512E8,6.11778626643554E8,5.06691664987335E8,4.50459750258146E8,3.7671738393581E8,2.78993430593697E8,2.68083560649719E8,2.28251295367518E8,1.9894115061453E8,1.8730659524668E8,1.86939212306633E8,1.88467450911263E8,1.63413978665836E8,1.57522949682724E8,1.5016676615135E8,1.4161694511743E8,1.2897102224495E8,1.24074618291241E8,1.22726887745051E8,1.11747735920239E8
CAN,CANADA,1.79984771184998E12,1.78880795802764E12,1.74588622078903E12,1.5827634496025E12,1.34665492997296E12,1.51907988454041E12,1.4363496852789E12,1.28984334825115E12,1.14022925268686E12,9.96259089022459E11,8.65726215116694E11,7.3328362964379E11,7.11907928719008E11,7.1991448387314E11,6.51494918220368E11,6.10100438153016E11,6.30682507583418E11,6.05998533186652E11,5.81146895948703E11,5.55227006444054E11,5.55152313774126E11,5.68840903449988E11,5.87959326176137E11,5.7056650668495E11,5.44136824324324E11,4.89527098399285E11,4.15668929110106E11,3.62898884490824E11,3.51768582936653E11,3.42848428692765E11,3.30301038623823E11,3.02585717759585E11,2.95489198431896E11,2.66032329798153E11,2.3610047806044E11,2.12895590426931E11,2.0683610719323E11,2.0255831643002E11,1.70935902477389E11,1.57780879345603E11,1.29292470752925E11,1.11408324073139E11,9.76638938403644E10,8.64672217437075E10,7.68143774066169E10,6.96348048125117E10,6.3622628119426E10,5.93243104523502E10,5.29923862640368E10,4.80437511444612E10,4.38730140646741E10,4.12597533989841E10,4.00572977893794E10,4.04617216926468E10
