Country code,Country name,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970,1969,1968,1967,1966,1965,1964,1963,1962,1961,1960
ABW,ARUBA,27.9793545491522,28.8962463036065,29.6561543390048,30.2067408666829,30.4975785368362,30.5691288553316,30.5207993069265,30.5284841596818,30.7032590051458,31.1002636229323,31.690380154544,32.3777377510709,33.0151190587067,33.4753306205493,33.6918085969181,33.7031716941569,33.6019244356222,33.5374478214372,33.6186408877294,33.9207296475622,34.4385667232259,35.1084054256115,35.7561440966701,36.2106612237148,36.3686975044175,36.2836776609883,36.0801675711701,35.9423347398031,35.9903156718503,36.2578020899081,36.7217461294446,37.4475575059073,38.4626726298717,39.7927331751779,41.4555842054704,43.4228667722004,45.6419240975962,48.005308767273,50.467708360781,53.0129508723108,55.6648233403253,58.3509220173295,61.0241015038659,63.5993767313019,66.014684287812,68.2457660025688,70.3324730529831,72.3068854886476,74.2181134440614,76.0800407202392,77.8455678223255,79.4416743209553,80.7457990225614,81.7028736422384
AFG,AFGHANISTAN,91.3693760346092,94.2515390468723,96.7261120335619,98.7220216022925,100.105741643599,100.868544552838,101.160567098369,101.247646254837,101.34539272498,101.571891525916,101.897303171722,102.213440682543,102.305212012895,102.003391920629,101.218772106299,100.05568315551,98.7482364040358,97.6038386459513,96.8278693219396,96.5334251509823,96.7063216653115,97.2552881720844,97.9137136236704,98.3630907763127,98.4371749785046,98.1705846210697,97.6028857452273,96.8504303094313,96.0086437522178,95.079807862127,94.0835197543725,93.1138783285099,92.2575919156988,91.5509422993936,90.9880628924033,90.5288633797171,90.1277374932413,89.7275547438891,89.2871859533498,88.8011071835098,88.2753954048137,87.698094159504,87.0593935505984,86.3577163848333,85.5800624792506,84.7396578505484,83.8967951198835,83.1333695924901,82.5084207097468,82.0588733581669,81.7713713446974,81.5898285954403,81.4222950736593,81.1973187052151
AGO,ANGOLA,94.8173781145649,95.1365576510861,95.6668426582021,96.0508833277287,96.2713926295759,96.3327466914729,96.2707826635907,96.1436170525081,96.0014603387588,95.8668234559519,95.7411497730908,95.6322560452363,95.5403130508078,95.465539507865,95.4197793970312,95.4116875583166,95.4298137204621,95.4533093517187,95.4635608057617,95.4605256866182,95.4436679643926,95.390761510748,95.2719290438429,95.0654050063962,94.7532999908878,94.3439497918961,93.8756043640211,93.404123533795,92.9713927513606,92.5917299973421,92.2580178291875,91.9645994679563,91.6987049638689,91.4511266050054,91.2240063915618,91.0240025052651,90.8497777478448,90.6980332106189,90.5631602922988,90.4399598044623,90.3199377215862,90.1879610103418,90.0255491155604,89.8140670340302,89.5555089130203,89.2412865094472,88.8298562690709,88.2668595461523,87.5168509892235,86.5547358395637,85.4034733284121,84.1364457382192,82.8610199561813,81.6601149361793
ALB,ALBANIA,30.0527643724338,31.3188988336303,32.6673605051062,34.0362184242974,35.3813220312558,36.704792140287,38.0292310842633,39.4023718826032,40.8537243304582,42.3911634591,43.9760911876717,45.5403762949248,46.9965013355951,48.2844850724777,49.3843376654101,50.3199696679119,51.1285126304816,51.8624526427041,52.5609267903119,53.2220819279303,53.8396714641979,54.4481064704066,55.0969758893751,55.830989149779,56.6928055966459,57.6985237009852,58.8324304169024,60.0390830255188,61.258110372632,62.4615138220506,63.6538807513449,64.829138892922,65.9965276420331,67.1678887768868,68.3274637762058,69.4601975688431,70.5906374132234,71.7602029194656,73.0009388833114,74.3265654447648,75.7201109695027,77.1453845482975,78.5412334757891,79.8471187630518,81.0510455498869,82.1349813224733,83.0137618734222,83.5735509245433,83.7272840816836,83.4112955689178,82.642467762769,81.524662572014,80.2223615771668,78.8750005870502
ARE,UNITED ARAB EMIRATES,18.1442923121001,16.9091706712264,16.328450092191,16.1521249893177,16.5277478298462,17.5861864113247,19.4667988246667,22.145602335473,25.3220082827149,28.4339516789531,30.9793509745201,32.5921157511264,33.5914191285446,34.4631421694448,35.2477091425587,35.7381678020796,36.087984159985,36.4941327841531,37.1290801843775,38.1933975094498,39.7706895289317,41.7313350862815,43.7436845179217,45.4724734823225,46.7869096577111,47.719001922239,48.199292853541,48.1985086389305,47.71312347011,46.6366789495301,44.9801818267533,43.0364336429756,41.1952848485961,39.7296678952376,38.7810981937862,38.365285154505,38.4897283614059,39.0656343960808,40.0,41.4223456730999,43.6374517581886,46.7193294315856,50.5604321404456,54.8445114088312,58.7494002878618,61.2893022078826,62.2946468072556,62.6893021884281,63.5287428214022,65.4232478718329,68.444860396194,72.6169900538073,77.1848110737,80.8319926453689
ARG,ARGENTINA,37.3876432913989,37.7022342100909,38.1119370105058,38.5667117793168,39.0677841728021,39.6150891430893,40.2048577809586,40.8311104437375,41.48709593118,42.1758158855102,42.8926702622826,43.6131037242165,44.3038216989849,44.9407880305255,45.5001616871991,45.9872916389778,46.4440033415454,46.9347980376546,47.5052342752594,48.1809687043943,48.9388568965374,49.7147307091761,50.4099014332208,50.9464183179039,51.2880521533399,51.4485355858592,51.4589382636519,51.3763907769412,51.2447991433058,51.085734257989,50.8869000944937,50.6206666209241,50.2432940288342,49.7303687380285,49.066728596465,48.288085022148,47.4822106658718,46.7672330266702,46.228970988244,45.9027377222409,45.7709795774682,45.8007032111346,45.931226747338,46.1124589106809,46.3365715571784,46.6110086728555,46.9136872892409,47.2196177555594,47.5077323817642,47.7647180405406,47.9825672902074,48.1527867707884,48.2695431154422,48.3290257366524
ARM,ARMENIA,29.1761000717883,29.3388903405796,29.5024824923707,29.7588687753126,30.1116514728816,30.5712924625257,31.1711696551028,31.9517305144171,32.9381672387073,34.1354555897514,35.5199811043882,37.0499322664352,38.6669605898553,40.3156857130549,41.9898175151139,43.6649097287149,45.2301567325927,46.5311965452739,47.4525593725506,47.9408868532701,48.0509117893713,47.9083696867406,47.6722041912806,47.4485440179542,47.2702803403241,47.1231675356183,47.0022108748106,46.8901147694652,46.7848076089285,46.6794998368705,46.6141687718745,46.6900296717966,47.0459166493669,47.7888539947728,48.9833846365282,50.6198383617054,52.6398749609943,54.9278525683664,57.3803723064551,59.9681431740983,62.6917396040336,65.4843254456758,68.2567444816308,70.9080729977052,73.3714059476944,75.5633243581949,77.3298203338689,78.490653261485,78.9019516301918,78.4788661702318,77.2287075851066,75.2318017495314,72.6436707308495,69.6329333509264
ATG,ANTIGUA AND BARBUDA,36.7375654450262,37.5663223724698,38.4860180106981,39.4286600389393,40.398582505877,41.3837466943035,42.3508005822416,43.2307863171924,43.9841281781255,44.580242911892,45.0141845340332,45.3348441040869,45.6012689600476,45.8686290762792,46.162614769218,46.462188640584,46.7682536882263,47.061371511946,47.3051497400428,47.5345884519396,47.7526830847382,47.9052591366357,47.9007880118848,47.697376955608,47.2480490380405,46.6440489151075,46.1264293846839,45.9762325435051,46.3608271927739,47.3306268040269,48.7934845840605,50.6293025519783,52.6581808907746,54.7257197384039,56.8425497970579,59.051488583173,61.2633052545196,63.3907297781926,65.3297994699205,67.0127226463104,68.4342715103182,69.6457751304623,70.7919196260678,71.9623604290692,73.1669660902762,74.3608179229818,75.558243119672,76.7323585505404,77.8530160899547,79.0069519739779,80.1670214507942,81.0439099661199,81.2322922000341,80.4571585940996
AUS,AUSTRALIA,28.6401076830302,28.250317820225,28.0755597488321,28.0190361920741,28.100637230219,28.3123646851769,28.6242188692752,28.9845491201703,29.3493053599009,29.7023875838925,30.0474797334472,30.380327380975,30.7036061457702,31.019344862204,31.3278010596887,31.6224831246755,31.8924288564222,32.1232333166898,32.3070456287244,32.4318453606358,32.5083131227735,32.5802893411354,32.7097906938911,32.9434916665856,33.3076644972762,33.7947147117738,34.3755243618032,34.9973747744851,35.6177985364497,36.217421145895,36.8075129722783,37.4092388419381,38.0592858703642,38.783124279907,39.5873199483977,40.4526934112747,41.3485872228805,42.230936287662,43.0645604048299,43.839008812091,44.5553309155946,45.2047031902035,45.7824619384308,46.2884184861194,46.7078062398859,47.040372003872,47.3201975789651,47.5982360990311,47.9094294293953,48.2761487883559,48.6759859007313,49.0423506756791,49.2771077765596,49.3044237268009
AUT,AUSTRIA,21.5728079436426,21.5852067039974,21.6979789479796,21.881817622345,22.142119970574,22.4699783995797,22.8420286241602,23.2267255134468,23.6011732346582,23.9521386575169,24.2821088170943,24.6025180602176,24.9313186307735,25.2770522275856,25.6507320148535,26.0363070876221,26.3843181313373,26.6302586447483,26.7337471770572,26.6782840769059,26.4911938492581,26.2327313167023,25.9916827105841,25.8403052689396,25.7978795625676,25.860547048353,26.0500761204531,26.3865872220258,26.88461720664,27.5568177353064,28.403518428502,29.4084548110225,30.5353443582151,31.7404752318742,33.0028257976989,34.2950497927717,35.5531589218867,36.7070446865061,37.7051148293355,38.5280754003627,39.1678240157349,39.6020089647351,39.8102711668877,39.7830986952337,39.5203805185013,39.0418684675245,38.3877788060742,37.611513156682,36.7640367285617,35.8423194582251,34.8736124272407,33.9704285492681,33.2714506049659,32.8669656382978
