Country code,Country name,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970,1969,1968,1967,1966,1965,1964,1963,1962,1961,1960
AUS,AUSTRALIA,2.31293E7,2.27283E7,2.234E7,2.20318E7,2.16917E7,2.12492E7,2.08276E7,2.06979E7,2.03948E7,2.01274E7,1.98954E7,1.96514E7,1.9413E7,1.9153E7,1.8926E7,1.8711E7,1.8517E7,1.8311E7,1.8072E7,1.7855E7,1.7667E7,1.7495E7,1.7284E7,1.70651E7,1.68144E7,1.65322E7,1.62639E7,1.60184E7,1.5758E7,1.5544E7,1.5369E7,1.5178E7,1.4927E7,1.4692E7,1.4514E7,1.4358E7,1.4192E7,1.4033E7,1.3893E7,1.3723E7,1.338E7,1.3177E7,1.2937E7,1.2507E7,1.2263E7,1.2009E7,1.1799E7,1.1651E7,1.1388E7,1.1167E7,1.095E7,1.0742E7,1.0483E7,1.0276477E7
AUT,AUSTRIA,8479823.0,8429991.0,8391643.0,8363404.0,8343323.0,8321496.0,8295487.0,8268641.0,8227829.0,8171966.0,8121423.0,8081957.0,8042293.0,8011566.0,7992324.0,7976789.0,7968041.0,7959017.0,7948278.0,7936118.0,7905633.0,7840709.0,7754891.0,7677850.0,7619567.0,7585317.0,7574586.0,7569794.0,7564985.0,7561434.0,7561910.0,7574140.0,7568710.0,7549433.0,7549425.0,7562305.0,7568430.0,7565525.0,7578903.0,7599038.0,7586115.0,7544201.0,7500482.0,7467086.0,7441055.0,7415403.0,7376998.0,7322066.0,7270889.0,7223801.0,7175811.0,7129864.0,7086299.0,7047539.0
AZE,AZERBAIJAN,9416801.0,9295784.0,9173082.0,9054332.0,8947243.0,8763400.0,8581300.0,8484550.0,8391850.0,8306500.0,8234100.0,8171950.0,8111200.0,8048600.0,7982750.0,7913000.0,7838250.0,7763000.0,7685000.0,7597000.0,7495000.0,7382000.0,7271000.0,7159000.0,7104058.0,6994139.0,6886428.0,6779970.0,6674107.0,6568857.0,6464775.0,6362289.0,6261942.0,6163990.0,6068531.0,5975045.0,5882395.0,5789050.0,5693796.0,5596160.0,5496061.0,5393176.0,5287272.0,5178160.0,5066080.0,4950977.0,4832098.0,4708485.0,4579759.0,4445653.0,4307315.0,4167558.0,4030130.0,3897889.0
BDI,BURUNDI,1.0162532E7,9849569.0,9540362.0,9232753.0,8926687.0,8624280.0,8328312.0,8042579.0,7770392.0,7510771.0,7264340.0,7037727.0,6839376.0,6674286.0,6545273.0,6447672.0,6369573.0,6294482.0,6209923.0,6112449.0,6003704.0,5882679.0,5749774.0,5605873.0,5449339.0,5280833.0,5106707.0,4935642.0,4774155.0,4624850.0,4486938.0,4359379.0,4239795.0,4126538.0,4018846.0,3917774.0,3825426.0,3744678.0,3676991.0,3623852.0,3582950.0,3547335.0,3507593.0,3457113.0,3392949.0,3317315.0,3235125.0,3153879.0,3079034.0,3011957.0,2950903.0,2894510.0,2840375.0,2786740.0
BEL,BELGIUM,1.1182817E7,1.1128246E7,1.1047744E7,1.0920272E7,1.0796493E7,1.0709973E7,1.06257E7,1.0547958E7,1.0478617E7,1.0421137E7,1.0376133E7,1.0332785E7,1.028657E7,1.025125E7,1.0226419E7,1.0203008E7,1.0181245E7,1.0156637E7,1.0136811E7,1.0115603E7,1.0084475E7,1.0045158E7,1.0004486E7,9967379.0,9937697.0,9901664.0,9870234.0,9861823.0,9858308.0,9855372.0,9855520.0,9856303.0,9858982.0,9859242.0,9848382.0,9839534.0,9830358.0,9818227.0,9800700.0,9772419.0,9741720.0,9711115.0,9673162.0,9655549.0,9646032.0,9618756.0,9580991.0,9527807.0,9463667.0,9378113.0,9289770.0,9220578.0,9183948.0,9153489.0
BEN,BENIN,1.0323474E7,1.0050702E7,9779795.0,9509798.0,9240783.0,8973293.0,8707490.0,8443671.0,8182362.0,7922796.0,7665681.0,7414744.0,7174911.0,6949366.0,6740491.0,6546493.0,6361301.0,6176318.0,5985658.0,5786794.0,5582420.0,5378226.0,5182525.0,5001271.0,4836240.0,4685375.0,4546136.0,4414450.0,4287263.0,4163968.0,4045352.0,3931355.0,3822206.0,3718024.0,3618509.0,3523270.0,3432262.0,3345501.0,3262959.0,3184547.0,3110074.0,3039300.0,2971941.0,2907769.0,2846652.0,2788551.0,2733450.0,2681382.0,2632360.0,2586362.0,2543335.0,2503232.0,2466002.0,2431620.0
BFA,BURKINA FASO,1.6934839E7,1.6460141E7,1.5995313E7,1.5540284E7,1.5094967E7,1.4659646E7,1.4235075E7,1.3822257E7,1.3421929E7,1.3034258E7,1.2659086E7,1.2296399E7,1.194608E7,1.1607944E7,1.1281942E7,1.0967836E7,1.0664982E7,1.0372562E7,1.0089876E7,9816586.0,9552473.0,9297116.0,9050090.0,8811033.0,8579825.0,8356306.0,8140076.0,7930690.0,7727912.0,7531244.0,7340907.0,7158256.0,6985158.0,6822840.0,6671659.0,6530820.0,6398937.0,6274037.0,6154548.0,6040044.0,5930487.0,5825171.0,5723379.0,5624597.0,5528172.0,5434040.0,5343020.0,5256363.0,5174869.0,5098892.0,5027818.0,4960325.0,4894578.0,4829291.0
BGD,BANGLADESH,1.56594962E8,1.54695368E8,1.52862431E8,1.51125475E8,1.495031E8,1.47969967E8,1.46457067E8,1.44868702E8,1.4313518E8,1.41235035E8,1.39185986E8,1.37006279E8,1.34729503E8,1.32383265E8,1.29966823E8,1.27478524E8,1.24945315E8,1.22400896E8,1.19869585E8,1.17369492E8,1.14897543E8,1.12430968E8,1.0993459E8,1.07385847E8,1.04779345E8,1.02133217E8,9.9476987E7,9.6851505E7,9.4287722E7,9.1804318E7,8.9399666E7,8.7060582E7,8.4764142E7,8.249844E7,8.0241773E7,7.8011624E7,7.5880084E7,7.3944664E7,7.2265173E7,7.0883201E7,6.9751017E7,6.873007E7,6.7627868E7,6.6308862E7,6.4719958E7,6.2909226E7,6.0966588E7,5.9029826E7,5.7200412E7,5.5503132E7,5.3909233E7,5.2403243E7,5.0953503E7,4.9537147E7
BGR,BULGARIA,7265115.0,7305888.0,7348328.0,7395599.0,7444443.0,7492561.0,7545338.0,7699020.0,7739900.0,7781161.0,7823557.0,7868468.0,8020282.0,8170172.0,8210624.0,8256786.0,8312068.0,8362826.0,8406067.0,8443591.0,8472313.0,8540164.0,8632367.0,8718289.0,8876972.0,8981446.0,8971359.0,8958171.0,8960547.0,8960679.0,8939738.0,8917457.0,8891117.0,8861535.0,8825940.0,8814032.0,8804183.0,8758599.0,8720742.0,8678745.0,8620967.0,8576200.0,8536395.0,8489574.0,8434172.0,8369603.0,8310226.0,8258057.0,8204168.0,8144340.0,8078145.0,8012946.0,7943118.0,7867374.0
BHR,BAHRAIN,1332171.0,1317827.0,1292764.0,1251513.0,1191539.0,1116038.0,1032353.0,950951.0,879534.0,820505.0,772058.0,732541.0,698749.0,668239.0,640913.0,617537.0,597400.0,579697.0,563730.0,549170.0,535711.0,522751.0,509645.0,495944.0,481142.0,465254.0,449006.0,433491.0,419425.0,407223.0,396447.0,385950.0,374125.0,359902.0,342829.0,323511.0,303236.0,283843.0,266686.0,252139.0,239860.0,229588.0,220808.0,213102.0,206469.0,200953.0,196203.0,191782.0,187348.0,182774.0,178048.0,173107.0,167924.0,162501.0
BHS,BAHAMAS,377374.0,371960.0,366331.0,360498.0,354492.0,348340.0,342049.0,335622.0,329088.0,322400.0,315624.0,309039.0,303005.0,297759.0,293442.0,289926.0,286845.0,283678.0,280050.0,275820.0,271105.0,266097.0,261102.0,256338.0,251863.0,247585.0,243397.0,239135.0,234684.0,230014.0,225184.0,220274.0,215404.0,210660.0,206038.0,201511.0,197118.0,192905.0,188882.0,185097.0,181489.0,177844.0,173867.0,169356.0,164250.0,158629.0,152607.0,146364.0,140049.0,133697.0,127331.0,121083.0,115108.0,109526.0
BIH,BOSNIA AND HERZEGOWINA,3829307.0,3833916.0,3839322.0,3845929.0,3853446.0,3861201.0,3868665.0,3875157.0,3879828.0,3886723.0,3895779.0,3897579.0,3879353.0,3834364.0,3752004.0,3640821.0,3535998.0,3485575.0,3520996.0,3659409.0,3882548.0,4143068.0,4373715.0,4526511.0,4584734.0,4564265.0,4489555.0,4399257.0,4321966.0,4263393.0,4215148.0,4175238.0,4138160.0,4099903.0,4061827.0,4026649.0,3992930.0,3958587.0,3922171.0,3882935.0,3841440.0,3799098.0,3757982.0,3719459.0,3684024.0,3650807.0,3618161.0,3583750.0,3545862.0,3503878.0,3458189.0,3409319.0,3358202.0,3305501.0
BLR,BELARUS,9466000.0,9464000.0,9473000.0,9490000.0,9507000.0,9528000.0,9560000.0,9604000.0,9663000.0,9730000.0,9797000.0,9865000.0,9928000.0,1.0005E7,1.0035E7,1.0069E7,1.0117E7,1.016E7,1.0194E7,1.0227E7,1.0239E7,1.0216E7,1.0194E7,1.0189E7,1.017E7,1.014E7,1.0111E7,1.0043E7,9975000.0,9910000.0,9843000.0,9776000.0,9710000.0,9643000.0,9584000.0,9525000.0,9463000.0,9411000.0,9367000.0,9317584.0,9257272.0,9188968.0,9115576.0,9040000.0,8960304.0,8874552.0,8785648.0,8696496.0,8610000.0,8524224.0,8437232.0,8351928.0,8271216.0,8198000.0
BLZ,BELIZE,331900.0,324060.0,316280.0,308595.0,301016.0,293544.0,286196.0,278985.0,271920.0,265040.0,258346.0,251766.0,245198.0,238586.0,231860.0,225083.0,218484.0,212375.0,206962.0,202348.0,198420.0,194894.0,191368.0,187552.0,183368.0,178906.0,174250.0,169547.0,164916.0,160342.0,155820.0,151498.0,147566.0,144151.0,141308.0,138972.0,136991.0,135145.0,133261.0,131306.0,129294.0,127148.0,124792.0,122179.0,119260.0,116061.0,112699.0,109344.0,106121.0,103070.0,100166.0,97389.0,94701.0,92068.0
BMU,BERMUDA,65024.0,64798.0,64564.0,65124.0,65636.0,65273.0,64888.0,64523.0,64154.0,63740.0,63325.0,62912.0,62504.0,61833.0,61285.0,60943.0,60497.0,60129.0,59746.0,59320.0,58910.0,58595.0,59021.0,59326.0,58841.0,58347.0,57849.0,57382.0,56898.0,56423.0,55930.0,55449.0,55050.0,54670.0,53800.0,53600.0,53400.0,53200.0,53000.0,53400.0,53800.0,54200.0,54600.0,55000.0,54000.0,53000.0,52000.0,51000.0,50100.0,48900.0,47700.0,46600.0,45500.0,44400.0
BOL,BOLIVIA,1.06712E7,1.0496285E7,1.0324445E7,1.0156601E7,9993406.0,9834098.0,9676456.0,9517395.0,9354709.0,9187610.0,9016787.0,8843350.0,8669066.0,8495271.0,8322408.0,8150214.0,7978521.0,7806953.0,7635362.0,7463773.0,7292745.0,7123294.0,6956736.0,6794046.0,6635658.0,6481463.0,6331219.0,6184440.0,6040757.0,5900127.0,5762673.0,5628347.0,5497112.0,5368901.0,5243771.0,5121608.0,5001971.0,4884284.0,4768177.0,4653409.0,4540197.0,4429194.0,4321324.0,4217248.0,4117153.0,4020815.0,3927961.0,3838156.0,3751047.0,3666584.0,3584782.0,3505427.0,3428270.0,3353125.0
BRA,BRAZIL,2.00361925E8,1.98656019E8,1.96935134E8,1.95210154E8,1.93490922E8,1.91765567E8,1.89996976E8,1.88134315E8,1.86142403E8,1.84010283E8,1.81752951E8,1.79393768E8,1.76968205E8,1.74504898E8,1.72006362E8,1.69472347E8,1.66925457E8,1.64392423E8,1.61890816E8,1.59432909E8,1.57011131E8,1.54597985E8,1.52153539E8,1.49648341E8,1.47078659E8,1.44452622E8,1.41767626E8,1.39023394E8,1.36223043E8,1.33364277E8,1.30455659E8,1.2752542E8,1.2461079E8,1.21740438E8,1.18924135E8,1.16160978E8,1.13455308E8,1.10808302E8,1.08219657E8,1.05693434E8,1.03228641E8,1.00812672E8,9.8427874E7,9.6060361E7,9.3709914E7,9.137749E7,8.9052356E7,8.6721875E7,8.4379369E7,8.2017016E7,7.9643017E7,7.7286629E7,7.4988037E7,7.2775883E7
BRB,BARBADOS,284644.0,283221.0,281804.0,280396.0,279006.0,277634.0,276277.0,274923.0,273568.0,272205.0,270844.0,269524.0,268296.0,267190.0,266220.0,265370.0,264606.0,263884.0,263165.0,262441.0,261714.0,260963.0,260175.0,259336.0,258443.0,257497.0,256500.0,255450.0,254354.0,253193.0,251979.0,250780.0,249696.0,248784.0,248095.0,247592.0,247136.0,246536.0,245663.0,244453.0,242971.0,241367.0,239864.0,238616.0,237680.0,236997.0,236466.0,235936.0,235294.0,234478.0,233520.0,232514.0,231599.0,230858.0
BRN,BRUNEI DARUSSALAM,417784.0,412238.0,406512.0,400569.0,394400.0,388017.0,381440.0,374697.0,367815.0,360797.0,353649.0,346407.0,339114.0,331801.0,324501.0,317214.0,309904.0,302511.0,295003.0,287370.0,279652.0,271935.0,264332.0,256929.0,249743.0,242758.0,235982.0,229413.0,223041.0,216885.0,210925.0,205053.0,199128.0,193049.0,186778.0,180350.0,173818.0,167275.0,160791.0,154387.0,148058.0,141827.0,135707.0,129719.0,123865.0,118166.0,112670.0,107440.0,102516.0,97924.0,93641.0,89595.0,85679.0,81817.0
BTN,BHUTAN,753947.0,741822.0,729429.0,716939.0,704542.0,692159.0,679365.0,665568.0,650417.0,633893.0,616383.0,598455.0,580888.0,564350.0,548599.0,533737.0,521146.0,512594.0,509105.0,511588.0,519056.0,528304.0,534905.0,535738.0,529519.0,517306.0,501192.0,484390.0,469244.0,456362.0,445008.0,434592.0,424082.0,412745.0,400551.0,387893.0,374953.0,362006.0,349280.0,336802.0,324583.0,312823.0,301758.0,291555.0,282302.0,273954.0,266373.0,259344.0,252698.0,246388.0,240424.0,234758.0,229348.0,224155.0
BWA,BOTSWANA,2021144.0,2003910.0,1986701.0,1969341.0,1951715.0,1933719.0,1915187.0,1895944.0,1875805.0,1854739.0,1832602.0,1808976.0,1783349.0,1755375.0,1724924.0,1692148.0,1657349.0,1620989.0,1583453.0,1544865.0,1505303.0,1465072.0,1424513.0,1383912.0,1343440.0,1303192.0,1263269.0,1223738.0,1184657.0,1146205.0,1108461.0,1071254.0,1034324.0,997534.0,960807.0,924373.0,888776.0,854746.0,822806.0,793164.0,765685.0,740118.0,716052.0,693176.0,671416.0,650835.0,631398.0,613097.0,595904.0,579729.0,564484.0,550152.0,536728.0,524173.0
CAF,CENTRAL AFRICAN REPUBLIC,4616417.0,4525209.0,4436217.0,4349921.0,4266247.0,4185106.0,4106897.0,4032102.0,3960897.0,3893595.0,3829636.0,3767248.0,3704045.0,3638316.0,3569523.0,3498140.0,3424733.0,3350299.0,3275695.0,3200633.0,3125144.0,3050789.0,2979588.0,2912824.0,2851604.0,2795175.0,2740708.0,2684214.0,2622989.0,2555936.0,2484402.0,2411118.0,2340047.0,2274089.0,2213997.0,2158987.0,2108539.0,2061620.0,2017379.0,1975917.0,1937323.0,1900665.0,1864745.0,1828710.0,1792150.0,1755260.0,1718558.0,1682874.0,1648830.0,1616515.0,1585765.0,1556656.0,1529229.0,1503501.0
CAN,CANADA,3.5154279E7,3.4752128E7,3.434278E7,3.4005274E7,3.3628571E7,3.3245773E7,3.2887928E7,3.2570505E7,3.2312E7,3.1995E7,3.1676E7,3.1362E7,3.10819E7,3.07697E7,3.04992E7,3.02479E7,2.99872E7,2.96719E7,2.9354E7,2.9111906E7,2.883341E7,2.8519597E7,2.8171682E7,2.7791E7,2.7379E7,2.6895E7,2.655E7,2.6204E7,2.5942E7,2.5702E7,2.5456E7,2.5202E7,2.49E7,2.4593E7,2.4277E7,2.4036E7,2.3796E7,2.3518E7,2.3209E7,2.2774087E7,2.2369408E7,2.1993631E7,2.1645535E7,2.1324E7,2.1028E7,2.0744E7,2.0412E7,2.0048E7,1.9678E7,1.9325E7,1.8964E7,1.8614E7,1.8271E7,1.7909009E7
CHE,SWITZERLAND,8087875.0,7996861.0,7912398.0,7824909.0,7743831.0,7647675.0,7551117.0,7483934.0,7437115.0,7389625.0,7339001.0,7284753.0,7229854.0,7184250.0,7143991.0,7110001.0,7088906.0,7071850.0,7040687.0,6993795.0,6938265.0,6875364.0,6799978.0,6715519.0,6646912.0,6593386.0,6545106.0,6504124.0,6470365.0,6441865.0,6418773.0,6391309.0,6354074.0,6319408.0,6294365.0,6281738.0,6281174.0,6302504.0,6338632.0,6341405.0,6307347.0,6260956.0,6213399.0,6180877.0,6136387.0,6067714.0,5991785.0,5918002.0,5856472.0,5789228.0,5694247.0,5573815.0,5434294.0,5327827.0
CHL,CHILE,1.7619708E7,1.7464814E7,1.7308449E7,1.715076E7,1.6991729E7,1.6831184E7,1.6668892E7,1.650453E7,1.6337749E7,1.6168241E7,1.5995658E7,1.5819522E7,1.5639289E7,1.5454402E7,1.5265536E7,1.5072409E7,1.4872458E7,1.4662323E7,1.4440103E7,1.4204726E7,1.3958378E7,1.3706485E7,1.3456476E7,1.321393E7,1.2981032E7,1.2757095E7,1.2541298E7,1.2331704E7,1.2126956E7,1.1926647E7,1.1731654E7,1.1543263E7,1.1363219E7,1.1192384E7,1.103128E7,1.0878343E7,1.0729757E7,1.0580399E7,1.0426432E7,1.0266278E7,1.0100403E7,9929560.0,9755352.0,9578923.0,9400705.0,9220119.0,9036236.0,8847757.0,8654071.0,8455039.0,8251999.0,8047690.0,7845746.0,7649026.0
CHN,CHINA,1.35738E9,1.350695E9,1.34413E9,1.337705E9,1.33126E9,1.324655E9,1.317885E9,1.31102E9,1.30372E9,1.296075E9,1.2884E9,1.2804E9,1.27185E9,1.262645E9,1.252735E9,1.241935E9,1.230075E9,1.21755E9,1.204855E9,1.191835E9,1.17844E9,1.16497E9,1.15078E9,1.135185E9,1.11865E9,1.10163E9,1.084035E9,1.06679E9,1.05104E9,1.036825E9,1.02331E9,1.00863E9,9.93885E8,9.81235E8,9.69005E8,9.56165E8,9.43455E8,9.30685E8,9.16395E8,9.0035E8,8.8194E8,8.6203E8,8.41105E8,8.18315E8,7.96025E8,7.7451E8,7.5455E8,7.354E8,7.15185E8,6.98355E8,6.82335E8,6.6577E8,6.6033E8,6.6707E8
CIV,COTE D'IVOIRE,2.0316086E7,1.983975E7,1.9389954E7,1.8976588E7,1.8601342E7,1.8260044E7,1.7949061E7,1.7662417E7,1.7393994E7,1.7144325E7,1.6909801E7,1.6674987E7,1.6420173E7,1.6131332E7,1.5802248E7,1.543647E7,1.5042149E7,1.4632391E7,1.421743E7,1.3798862E7,1.3375363E7,1.2950995E7,1.2530078E7,1.2115806E7,1.1711125E7,1.1316361E7,1.0928719E7,1.0543628E7,1.0158033E7,9771533.0,9386245.0,9004637.0,8630174.0,8265549.0,7911804.0,7568872.0,7237015.0,6916167.0,6606395.0,6307936.0,6021405.0,5747633.0,5487594.0,5241914.0,5010962.0,4794399.0,4591238.0,4400054.0,4219739.0,4049675.0,3889859.0,3740503.0,3602075.0,3474724.0
CMR,CAMEROON,2.2253959E7,2.1699631E7,2.1156272E7,2.0624343E7,2.0103945E7,1.9595026E7,1.9097676E7,1.8611937E7,1.8137734E7,1.767496E7,1.7223277E7,1.6782044E7,1.635044E7,1.5927713E7,1.5513653E7,1.5107909E7,1.4709426E7,1.4316949E7,1.3929575E7,1.3546948E7,1.3169247E7,1.2796831E7,1.2430339E7,1.2070359E7,1.1716975E7,1.1370394E7,1.1031515E7,1.0701458E7,1.0381098E7,1.0070779E7,9770555.0,9480638.0,9201146.0,8932121.0,8673666.0,8425707.0,8187840.0,7959500.0,7740196.0,7529704.0,7327874.0,7134374.0,6948847.0,6770967.0,6600479.0,6437157.0,6280743.0,6130990.0,5987671.0,5850454.0,5719135.0,5593768.0,5474509.0,5361367.0
COD,"CONGO, THE DRC",6.7513677E7,6.5705093E7,6.3931512E7,6.2191161E7,6.0486276E7,5.8819038E7,5.7187942E7,5.5590838E7,5.4028003E7,5.2487293E7,5.0972323E7,4.951696E7,4.8167045E7,4.6949244E7,4.58891E7,4.4960941E7,4.4078397E7,4.3122601E7,4.2012524E7,4.0711816E7,3.9257294E7,3.773102E7,3.6253025E7,3.4910591E7,3.3727905E7,3.2679158E7,3.1740965E7,3.0871855E7,3.0039873E7,2.9243529E7,2.849051E7,2.7767775E7,2.7060353E7,2.6357407E7,2.5650884E7,2.4941431E7,2.4238011E7,2.3554958E7,2.2902275E7,2.2282713E7,2.1691346E7,2.1121467E7,2.0563258E7,2.0009902E7,1.9458874E7,1.8913177E7,1.8378189E7,1.786186E7,1.7369859E7,1.6903899E7,1.6461914E7,1.6041247E7,1.5637715E7,1.5248246E7
