Indicator ID,Indicator name,Source dataset,Units,Dataset summary,More Info,Terms of Use,HDX Methodology,2050,2049,2048,2047,2046,2045,2044,2043,2042,2041,2040,2039,2038,2037,2036,2035,2034,2033,2032,2031,2030,2029,2028,2027,2026,2025,2024,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970,1969,1968,1967,1966,1965,1964,1963,1962,1961,1960,1959,1958,1957,1956,1955,1954,1953,1952,1951,1950
PSP080,"Population density by major area, region and country, 1950-2010",esa-unpd-wpp2012,People per square km,Population per square Kilometer.,http://esa.un.org/wpp/Excel-Data/population.htm,"The United Nations maintains this web site (the “Site”) as a courtesy to those who may choose to access the Site (“Users”). The information presented herein is for informative purposes only. The United Nations grants permission to Users to visit the Site and to download and copy the information, documents and materials (collectively, “Materials”) from the Site for the User’s personal, non-commercial use, without any right to resell or redistribute them or to compile or create derivative works therefrom, subject to the terms and conditions outlined below, and also subject to more specific restrictions that may apply to specific Material within this Site.","For information about the method of calculation, please visit http://unstats.un.org/unsd/demographic/standmeth/default.htm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.935,1.873,1.813,1.753,1.685,1.608,1.519,1.42,1.32,1.227,1.149,1.088,1.043,1.009,0.98,0.952,0.924,0.896,0.868,0.841,0.815,0.789,0.761,0.734,0.709,0.686,0.667,0.65,0.632,0.606,0.567,0.514,0.449,0.38,0.322,0.282,0.264,0.265,0.276,0.287,0.289,0.279,0.261,0.237,0.213,0.192,0.174,0.159,0.146,0.134,0.123,0.112,0.102,0.093,0.086,0.08,0.075,0.07,0.066,0.06,0.052
PSP070,"Median age by major area, region and country, 1950-2010",esa-unpd-wpp2012,Years,"Median age by major area, region and country",http://esa.un.org/wpp/Excel-Data/population.htm,"The United Nations maintains this web site (the “Site”) as a courtesy to those who may choose to access the Site (“Users”). The information presented herein is for informative purposes only. The United Nations grants permission to Users to visit the Site and to download and copy the information, documents and materials (collectively, “Materials”) from the Site for the User’s personal, non-commercial use, without any right to resell or redistribute them or to compile or create derivative works therefrom, subject to the terms and conditions outlined below, and also subject to more specific restrictions that may apply to specific Material within this Site.","Age that divides the population in two parts of equal size, that is, there are as many persons with ages above the median as there are with ages below the median. It is expressed as years.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.182,,,,,24.989,,,,,22.984,,,,,21.416,,,,,21.193,,,,,21.417,,,,,21.224,,,,,16.746,,,,,20.182,,,,,21.064,,,,,20.832,,,,,20.051,,,,,18.665
PSP100,"Percentage of Population Residing in Urban Areas by Major Area, Region and Country, 1950-2050",esa-unpd-wup2011,Percentage,"Percentage of Population Residing in Urban Areas by Major Area, Region and Country, 1950-2050",http://esa.un.org/wpp/Excel-Data/population.htm,"The United Nations maintains this web site (the “Site”) as a courtesy to those who may choose to access the Site (“Users”). The information presented herein is for informative purposes only. The United Nations grants permission to Users to visit the Site and to download and copy the information, documents and materials (collectively, “Materials”) from the Site for the User’s personal, non-commercial use, without any right to resell or redistribute them or to compile or create derivative works therefrom, subject to the terms and conditions outlined below, and also subject to more specific restrictions that may apply to specific Material within this Site.",For information about the method of calculation please visit http://esa.un.org/wpp/Excel-Data/population.htm,89.028,,,,,88.271,,,,,87.469,,,,,86.62,,,,,85.723,,,,,84.786,,,,,83.822,,,,,82.833,,,,,81.822,,,,,80.793,,,,,83.861,,,,,87.153,,,,,86.156,,,,,84.183,,,,,77.449,,,,,60.574,,,,,42.092,,,,,36.185,,,,,31.19,,,,,31.095,,,,,31.0
PSP010,"Total population (both sexes combined) by major area, region and country, annually for 1950-2010",esa-unpd-wpp2012,People,Total Population - Both Sexes.,http://esa.un.org/wpp/Excel-Data/population.htm,"The United Nations maintains this web site (the “Site”) as a courtesy to those who may choose to access the Site (“Users”). The information presented herein is for informative purposes only. The United Nations grants permission to Users to visit the Site and to download and copy the information, documents and materials (collectively, “Materials”) from the Site for the User’s personal, non-commercial use, without any right to resell or redistribute them or to compile or create derivative works therefrom, subject to the terms and conditions outlined below, and also subject to more specific restrictions that may apply to specific Material within this Site.","Total Population - Both Sexes. De facto population in a country, area or region as of 1 July of the year indicated. Figures are presented in thousands.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514648.0,498180.0,482387.0,466239.0,448326.0,427782.0,404054.0,377841.0,351054.0,326349.0,305615.0,289539.0,277502.0,268469.0,260810.99999999997,253302.0,245691.0,238261.0,230948.0,223795.0,216828.0,209797.0,202555.0,195354.0,188577.0,182421.0,177289.0,172919.0,168075.0,161073.0,150872.0,136695.0,119326.0,101178.0,85614.0,74956.0,70210.0,70407.0,73481.0,76373.0,76875.0,74336.0,69478.0,63123.0,56624.0,50969.0,46314.0,42309.0,38853.0,35723.0,32758.000000000004,29913.0,27239.0,24837.0,22798.0,21149.0,19839.0,18727.0,17576.0,16061.0,13766.0
